subject,with_brown_rules,prompt_type,poem_text
mythology & folklore,FALSE,general,"The old gods whisper through the cracks in stone
The old gods whisper through the cracks in stone
We carved new names but kept their ancient bone
We carved new names but kept their ancient bone
Each fairy tale hides truths we've always known
Each fairy tale hides truths we've always known
The wolf still prowls where children walk alone
The wolf still prowls where children walk alone
We feed our fears with stories fully grown
We feed our fears with stories fully grown
The myths survive in every heart's dark tone
The myths survive in every heart's dark tone
What legends rise from all we've never sown
What legends rise from all we've never sown
The old gods whisper through the cracks in stone"
mythology & folklore,FALSE,figurative,"The stories our grandmothers whispered still breathe
The stories our grandmothers whispered still breathe
In every shadow that refuses to leave
In every shadow that refuses to leave
We carry the weight of what we believe
We carry the weight of what we believe
These ancient truths that we can't deceive
These ancient truths that we can't deceive
Live in our blood like forgotten grief
Live in our blood like forgotten grief
The gods still hunger for our relief
The gods still hunger for our relief
Each prayer we offer brings no reprieve
Each prayer we offer brings no reprieve
The stories our grandmothers whispered still breathe"
mythology & folklore,FALSE,specific,"

I found her comb beneath the jagged rocks.
The teeth held secrets sharper than her song.
The teeth held secrets sharper than her song—
Each strand of hair still humming with the deep.
Each strand of hair still humming with the deep
Pulled sailors down to kingdoms made of bone.
Pulled sailors down to kingdoms made of bone,
But I just saw my mother's silver brush.
But I just saw my mother's silver brush
Abandoned on the shore like broken vows.
Abandoned on the shore like broken vows,
The myths we tell ourselves to stay afloat.
The myths we tell ourselves to stay afloat
Dissolve like sea foam on our trembling lips.
Dissolve like sea foam on our trembling lips—
I found her comb beneath the jagged rocks."
nature,FALSE,general,"The river holds secrets beneath its skin
The river holds secrets beneath its skin
Waters whisper what we've buried within
Waters whisper what we've buried within
Each stone remembers where sorrow begins
Each stone remembers where sorrow begins
The forest echoes with ancestral hymns
The forest echoes with ancestral hymns
Leaves fall like prayers on weathered limbs
Leaves fall like prayers on weathered limbs
Wind carries ghosts through morning mist
Wind carries ghosts through morning mist
Every branch knows what we have missed
Every branch knows what we have missed
The river holds secrets beneath its skin"
nature,FALSE,figurative,"

The mountain holds its breath before the flames
The mountain holds its breath before the flames
Each tree a prayer whispered to the wind
Each tree a prayer whispered to the wind
But prayers burn faster than they can be heard
But prayers burn faster than they can be heard
The sky turns orange with unspoken words
The sky turns orange with unspoken words
I pack my memories in cardboard boxes
I pack my memories in cardboard boxes
While ash falls soft as childhood promises
While ash falls soft as childhood promises
The creek runs dry, abandoning its stones
The creek runs dry, abandoning its stones
Even the earth learns how to live alone
The mountain holds its breath before the flames"
nature,FALSE,specific,"

The vine reaches through broken glass to find me
The vine reaches through broken glass to find me
What searches harder—light or loneliness?
What searches harder—light or loneliness?
I water what refuses to be tamed
I water what refuses to be tamed
Each purple trumpet blooms and dies in hours
Each purple trumpet blooms and dies in hours
Like promises I made before you left
Like promises I made before you left
The kitchen holds our ghosts in morning steam
The kitchen holds our ghosts in morning steam
I count the flowers opening toward dawn
I count the flowers opening toward dawn
Some beautiful things break their way inside
Some beautiful things break their way inside
The vine reaches through broken glass to find me"
power,FALSE,general,"Power is a river that runs through cupped hands
Power is a river that runs through cupped hands
The water slips away despite our commands
The water slips away despite our commands
We build our thrones on shifting, borrowed sands
We build our thrones on shifting, borrowed sands
The crown grows heavy when nobody stands
The crown grows heavy when nobody stands
To witness glory that no one understands
To witness glory that no one understands
The strongest grip cannot hold what it demands
The strongest grip cannot hold what it demands
We learn too late that power never lands
We learn too late that power never lands
Power is a river that runs through cupped hands"
power,FALSE,figurative,"The crown sits heavy on the shoulders worn
The crown sits heavy on the shoulders worn
What once felt light now cuts through flesh and bone
What once felt light now cuts through flesh and bone
I built these walls to keep the world at bay
I built these walls to keep the world at bay
But stone by stone, they've trapped me here alone
But stone by stone, they've trapped me here alone
The mirror shows a stranger's hollow eyes
The mirror shows a stranger's hollow eyes
Where once I saw a dreamer's burning flame
Where once I saw a dreamer's burning flame
Now ashes taste like victory's disguise
Now ashes taste like victory's disguise
The crown sits heavy on the shoulders worn"
power,FALSE,specific,"

The judge's gavel falls like thunder in the room.
Thunder rolls through my chest, breaking open old wounds.
Thunder rolls through my chest, breaking open old wounds.
My father's belt buckle gleaming in kitchen light.
My father's belt buckle gleaming in kitchen light.
Authority wears many faces, all of them cold.
Authority wears many faces, all of them cold.
I learn to make myself small in wooden chairs.
I learn to make myself small in wooden chairs.
The courtroom pews remind me of Sunday mornings.
The courtroom pews remind me of Sunday mornings.
Where power preached from pulpits about salvation.
Where power preached from pulpits about salvation.
Now I hold the gavel, feel its weight in my palm.
The judge's gavel falls like thunder in the room."
poetry & poets,FALSE,general,"

Poetry carries the burden of unspoken truths.
Poetry carries the burden of unspoken truths.
We poets shoulder what silence refuses to hold.
We poets shoulder what silence refuses to hold.
Each metaphor becomes a prayer we can't complete.
Each metaphor becomes a prayer we can't complete.
God listens through the spaces between our stanzas.
God listens through the spaces between our stanzas.
We bleed ink onto pages that will outlive us.
We bleed ink onto pages that will outlive us.
Our children will inherit these careful wounds.
Our children will inherit these careful wounds.
The poem writes itself while we pretend to guide.
The poem writes itself while we pretend to guide.
Poetry carries the burden of unspoken truths."
poetry & poets,FALSE,figurative,"We gather words like bruises, dark and true,
We gather words like bruises, dark and true,
Each syllable a wound we choose to wear.
Each syllable a wound we choose to wear,
The page becomes our altar, stripped and bare.
The page becomes our altar, stripped and bare,
We kneel before the silence, offering prayer.
We kneel before the silence, offering prayer,
Our voices crack like winter branches bent.
Our voices crack like winter branches bent,
We sing the songs our mothers never sent.
We sing the songs our mothers never sent,
The ink bleeds out what blood could not confess.
The ink bleeds out what blood could not confess,
We gather words like bruises, dark and true."
poetry & poets,FALSE,specific,"

The red pen bleeds across my drafted lines.
The red pen bleeds across my drafted lines.
Each crimson mark becomes a small defeat.
Each crimson mark becomes a small defeat.
I count the ways my metaphors have failed.
I count the ways my metaphors have failed.
The other poets nod with knowing smiles.
The other poets nod with knowing smiles.
Their verses flow like water, mine like mud.
Their verses flow like water, mine like mud.
I wonder if my voice will ever sing.
I wonder if my voice will ever sing.
The workshop leader circles one good phrase.
The workshop leader circles one good phrase.
The red pen bleeds across my drafted lines."
race & ethnicity,FALSE,general,"

My skin tells stories I never chose to write
My skin tells stories I never chose to write
Each shade a question mark in fluorescent light
Each shade a question mark in fluorescent light
Where boxes on forms can't contain my sight
Where boxes on forms can't contain my sight
I check ""Other"" like it's some kind of right
I check ""Other"" like it's some kind of right
To exist between worlds, neither wrong nor right
To exist between worlds, neither wrong nor right
My grandmother's accent fades each sleepless night
My grandmother's accent fades each sleepless night
While strangers guess my heritage by sight
While strangers guess my heritage by sight
I carry multiple truths, burning bright
My skin tells stories I never chose to write"
race & ethnicity,FALSE,figurative,"

They ask me what I am, as if I'm incomplete.
They ask me what I am, as if I'm incomplete.
The question marks my skin like summer heat.
The question marks my skin like summer heat.
I carry ancestors in my heartbeat.
I carry ancestors in my heartbeat.
Their stories live where old and new worlds meet.
Their stories live where old and new worlds meet.
I am the bridge they built with calloused feet.
I am the bridge they built with calloused feet.
My mother's tongue, my father's bittersweet.
My mother's tongue, my father's bittersweet.
In mirrors, I see faces history can't delete.
In mirrors, I see faces history can't delete.
They ask me what I am, as if I'm incomplete."
race & ethnicity,FALSE,specific,"

The stylist asks what I want done with all this hair
The stylist asks what I want done with all this hair
She means what I want done with all this heritage
She means what I want done with all this heritage
My mother's curls spiral through my fingertips
My mother's curls spiral through my fingertips
Each strand a story I'm not ready to release
Each strand a story I'm not ready to release
The chemical burn means I'm learning to belong
The chemical burn means I'm learning to belong
Or forgetting how to recognize my own face
Or forgetting how to recognize my own face
In fluorescent light, I practice being seen
In fluorescent light, I practice being seen
The mirror reflects what others expect to find
The stylist asks what I want done with all this hair"
relationships,FALSE,general,"

The silence we share holds more than our words
The silence we share holds more than our words
What breaks between us refuses to break
What breaks between us refuses to break
Your hands know the weight of what I can't say
Your hands know the weight of what I can't say
I carry your secrets like bruises that heal
I carry your secrets like bruises that heal
We dance around truth in our separate rooms
We dance around truth in our separate rooms
Love means learning to lie with our bodies
Love means learning to lie with our bodies
What we protect destroys what we protect
What we protect destroys what we protect
The silence we share holds more than our words"
relationships,FALSE,figurative,"

We built our love on borrowed time and hope.
The bank called in our hearts—we couldn't pay.
The bank called in our hearts—we couldn't pay.
Your smile became a check that always bounced.
Your smile became a check that always bounced.
I learned to read the fine print in your eyes.
I learned to read the fine print in your eyes.
The truth was hidden in the smallest font.
The truth was hidden in the smallest font.
You spoke in whispers meant for someone else.
You spoke in whispers meant for someone else.
I practiced listening to what you didn't say.
I practiced listening to what you didn't say.
We built our love on borrowed time and hope."
relationships,FALSE,specific,"

We moved like strangers learning how to touch
We moved like strangers learning how to touch
Your hand felt foreign though I knew it well
Your hand felt foreign though I knew it well
The music played but we had lost the beat
The music played but we had lost the beat
Our bodies swayed but hearts had grown apart
Our bodies swayed but hearts had grown apart
The floor beneath us creaked with all our weight
The floor beneath us creaked with all our weight
Of years that pressed us down like heavy stones
Of years that pressed us down like heavy stones
We danced around the words we couldn't say
We danced around the words we couldn't say
We moved like strangers learning how to touch"
romantic love,FALSE,general,"

We built our love on sand that wouldn't hold
We built our love on sand that wouldn't hold
The castle crumbled when the truth was told
The castle crumbled when the truth was told
Your whispered lies became my heaviest gold
Your whispered lies became my heaviest gold
I wore them daily till my heart grew cold
I wore them daily till my heart grew cold
Now empty rooms echo what can't be sold
Now empty rooms echo what can't be sold
The silence speaks of stories left untold
The silence speaks of stories left untold
But in this wreckage, something new takes hold
But in this wreckage, something new takes hold
We built our love on sand that wouldn't hold"
romantic love,FALSE,figurative,"I built a house of promises and sand
I built a house of promises and sand
Your silence swept the foundation clean
Your silence swept the foundation clean
What we called forever lasted three years
What we called forever lasted three years
Now I practice saying your name alone
Now I practice saying your name alone
The way a prayer becomes just empty words
The way a prayer becomes just empty words
I learn to sleep on both sides of the bed
I learn to sleep on both sides of the bed
My heart still keeps the rhythm of your breath
My heart still keeps the rhythm of your breath
I built a house of promises and sand"
romantic love,FALSE,specific,"

I still brew coffee for two every dawn,
Though your side of the bed stays hospital cold.
Though your side of the bed stays hospital cold,
I pretend you're just running late from work.
I pretend you're just running late from work,
But your keys hang silent by the front door.
But your keys hang silent by the front door,
Like a question mark that won't find its end.
Like a question mark that won't find its end,
I rehearse conversations we'll never have.
I rehearse conversations we'll never have,
While steam rises from your untouched white mug.
While steam rises from your untouched white mug,
I taste the bitter truth of letting go.
I taste the bitter truth of letting go,
I still brew coffee for two every dawn."
sexual violence,FALSE,general,"The body remembers what the mind tries to forget.
Memory lives in muscle, bone, and trembling flesh.
Memory lives in muscle, bone, and trembling flesh—
Each scar a story that refuses to stay buried.
Each scar a story that refuses to stay buried,
Though silence was the only gift they offered me.
Though silence was the only gift they offered me,
I learned to speak in whispers, then in screams.
I learned to speak in whispers, then in screams
Until my voice became a river breaking dams.
Until my voice became a river breaking dams,
I practiced saying ""no"" to empty rooms at night.
I practiced saying ""no"" to empty rooms at night,
Teaching myself the weight of my own worth again.
Teaching myself the weight of my own worth again—
The body remembers what the mind tries to forget."
sexual violence,FALSE,figurative,"

The silence weighs heavy in rooms where we lived
The silence weighs heavy in rooms where we lived
In spaces that held us, now empty of trust
In spaces that held us, now empty of trust
My body remembers what mind tries to blur
My body remembers what mind tries to blur
The mirror reflects back a stranger's dark eyes
The mirror reflects back a stranger's dark eyes
I practice saying no to the bathroom wall
I practice saying no to the bathroom wall
Some wounds never fully learn how to close
Some wounds never fully learn how to close
Yet morning still comes with its promise of light
Yet morning still comes with its promise of light
The silence weighs heavy in rooms where we lived"
sexual violence,FALSE,specific,"

The heavy door swings shut behind me now.
The heavy door swings shut behind me now.
What opens when the gavel finally falls?
What opens when the gavel finally falls?
His words still echo in this sterile room.
His words still echo in this sterile room.
But silence grows where shame once carved its space.
But silence grows where shame once carved its space.
The jury sees what I have always known.
The jury sees what I have always known.
Truth travels slow through corridors of doubt.
Truth travels slow through corridors of doubt.
Yet here I stand, no longer just a voice.
Yet here I stand, no longer just a voice.
The heavy door swings shut behind me now."
sorrow & grieving,FALSE,general,"

The empty chair still holds your shape at dinner.
The empty chair still holds your shape at dinner—
A ghost of warmth where no one sits tonight.
A ghost of warmth where no one sits tonight,
Though I set out your plate from force of habit.
Though I set out your plate from force of habit,
I know you'll never taste my soup again.
I know you'll never taste my soup again,
Yet I keep cooking meals meant just for two.
Yet I keep cooking meals meant just for two—
The kitchen echoes with our old routines.
The kitchen echoes with our old routines,
While silence swallows every prayer I make.
While silence swallows every prayer I make,
I learn that grief becomes a second hunger.
I learn that grief becomes a second hunger.
The empty chair still holds your shape at dinner."
sorrow & grieving,FALSE,figurative,"The empty chair still holds your shadow's weight
The empty chair still holds your shadow's weight
But shadows fall where light has turned away
But shadows fall where light has turned away
I learn to live inside this darker day
I learn to live inside this darker day
Though morning comes, it brings no gentle peace
Though morning comes, it brings no gentle peace
Your absence is a wound that will not cease
Your absence is a wound that will not cease
I carry you in every breath I take
I carry you in every breath I take
My lungs remember all we cannot make
My lungs remember all we cannot make
The empty chair still holds your shadow's weight"
sorrow & grieving,FALSE,specific,"

The chair where you sat every morning waits still.
The chair where you sat every morning waits still.
Now silence fills the space your laughter once did.
Now silence fills the space your laughter once did.
I set two plates but only eat from one.
I set two plates but only eat from one.
The coffee grows cold in your favorite cup.
The coffee grows cold in your favorite cup.
I talk to the walls like they might answer back.
I talk to the walls like they might answer back.
Your ghost haunts the doorway at six-fifteen.
Your ghost haunts the doorway at six-fifteen.
I've memorized the sound of your footsteps.
I've memorized the sound of your footsteps.
The chair where you sat every morning waits still."
social commentaries,FALSE,general,"

We scroll through strangers' pain like morning news
We scroll through strangers' pain like morning news
Each tragedy becomes our daily blues
Each tragedy becomes our daily blues
While comfort keeps us safe from harder truths
While comfort keeps us safe from harder truths
We share our outrage with a single click
We share our outrage with a single click
But never let the real world make us sick
But never let the real world make us sick
Our conscience sleeps behind a glowing screen
Our conscience sleeps behind a glowing screen
We practice empathy we've never seen
We practice empathy we've never seen
We scroll through strangers' pain like morning news"
social commentaries,FALSE,figurative,"We speak in whispers what we dare not shout
We speak in whispers what we dare not shout
The truth gets buried underneath our doubt
The truth gets buried underneath our doubt
While those in power never hear us out
While those in power never hear us out
We march in circles, singing someone's route
We march in circles, singing someone's route
The television tells us what's about
The television tells us what's about
Our neighbors' pain becomes a substitute
Our neighbors' pain becomes a substitute
For action that might bear some honest fruit
For action that might bear some honest fruit
We speak in whispers what we dare not shout"
social commentaries,FALSE,specific,"

The screen glows blue with strangers' burning rage.
The screen glows blue with strangers' burning rage—
Each notification feeds the endless stage.
Each notification feeds the endless stage
Where truth gets twisted into something strange.
Where truth gets twisted into something strange,
We scroll through hate like turning every page.
We scroll through hate like turning every page
Of books we'll never read but still exchange.
Of books we'll never read but still exchange
For sound bites sharp enough to cut and gauge.
For sound bites sharp enough to cut and gauge
The distance growing wider than our age.
The distance growing wider than our age—
The screen glows blue with strangers' burning rage."
subjugation,FALSE,general,"

The chains we wear are forged from our own silence.
The chains we wear are forged from our own silence.
We hammer quiet into golden compliance.
We hammer quiet into golden compliance.
Each whispered ""yes"" becomes our soul's defiance.
Each whispered ""yes"" becomes our soul's defiance.
We bow our heads but dream of standing tall.
We bow our heads but dream of standing tall.
The weight of freedom echoes through each fall.
The weight of freedom echoes through each fall.
In breaking, we discover how to soar.
In breaking, we discover how to soar.
What seemed like weakness opens up the door.
What seemed like weakness opens up the door.
The chains we wear are forged from our own silence."
subjugation,FALSE,figurative,"I learned to fold myself inside their words
I learned to fold myself inside their words
My spine became origami, bent and torn 
My spine became origami, bent and torn
Each crease a place where protest died unborn
Each crease a place where protest died unborn
I swallowed fire until my throat went numb
I swallowed fire until my throat went numb
The taste of silence on my bitten tongue
The taste of silence on my bitten tongue
I practiced smallness like a sacred song
I practiced smallness like a sacred song
But songs can break the cages where we're kept
But songs can break the cages where we're kept
I learned to fold myself inside their words"
subjugation,FALSE,specific,"

The teacher's pointer taps the map of chains.
The teacher's pointer taps the map of chains.
Each X marks where my ancestors felt pain.
Each X marks where my ancestors felt pain.
Third grade, and I must sit and learn my shame.
Third grade, and I must sit and learn my shame.
While classmates shift and stare, I burn the same.
While classmates shift and stare, I burn the same.
The textbook calls it trade, not human names.
The textbook calls it trade, not human names.
I raise my hand to ask about the flames.
I raise my hand to ask about the flames.
She smiles and says we'll talk of other things.
She smiles and says we'll talk of other things.
The teacher's pointer taps the map of chains."
the mind,FALSE,general,"The mind keeps secrets even from itself
The mind keeps secrets even from itself
What lies beneath won't surface without help
What lies beneath won't surface without help
Each memory shifts like sand upon a shelf
Each memory shifts like sand upon a shelf
The past rewrites its story, wealth by wealth
The past rewrites its story, wealth by wealth
Thoughts spiral inward, hoarding private stealth
Thoughts spiral inward, hoarding private stealth
While consciousness pretends to know its health
While consciousness pretends to know its health
The self observes the self with quiet stealth
The self observes the self with quiet stealth
The mind keeps secrets even from itself"
the mind,FALSE,figurative,"My thoughts scatter like birds across winter sky
My thoughts scatter like birds across winter sky
Each one carries a memory I can't let die
Each one carries a memory I can't let die
These fragments build a house of what I've lost
These fragments build a house of what I've lost
Every room holds ghosts of love's true cost
Every room holds ghosts of love's true cost
I wander halls where echoes know my name
I wander halls where echoes know my name
Each whisper speaks of joy turned into shame
Each whisper speaks of joy turned into shame
But broken wings still dream of taking flight
But broken wings still dream of taking flight
And scattered thoughts find peace in morning light
My thoughts scatter like birds across winter sky"
the mind,FALSE,specific,"

The pharmacy light hums above my shaking hands.
The pharmacy light hums above my shaking hands.
These pills promise to quiet the racing thoughts.
These pills promise to quiet the racing thoughts.
But silence feels like drowning in thick water.
But silence feels like drowning in thick water.
I used to dance with chaos, call it freedom.
I used to dance with chaos, call it freedom.
Now equilibrium tastes like metal dust.
Now equilibrium tastes like metal dust.
My mother's voice echoes: ""Just try to be normal.""
My mother's voice echoes: ""Just try to be normal.""
But normal never fit this restless spirit.
But normal never fit this restless spirit.
The pharmacy light hums above my shaking hands."
trees and flowers,FALSE,general,"

The roses my grandmother planted still bloom red.
The roses my grandmother planted still bloom red.
Her thorns pierce deeper than any she left unsaid.
Her thorns pierce deeper than any she left unsaid.
I tend the wounds that language never could heal.
I tend the wounds that language never could heal.
The oak she cursed still stands, its truth too real.
The oak she cursed still stands, its truth too real.
Some roots run wild beneath what we call home.
Some roots run wild beneath what we call home.
Her bitter seeds taught me how to grow alone.
Her bitter seeds taught me how to grow alone.
I water graves with tears she would not cry.
I water graves with tears she would not cry.
The roses my grandmother planted still bloom red."
trees and flowers,FALSE,figurative,"The garden holds what winter couldn't kill.
The garden holds what winter couldn't kill.
My heart keeps secrets buried in the soil.
My heart keeps secrets buried in the soil.
Each petal whispers truths I can't forget.
Each petal whispers truths I can't forget.
The roots remember every drop of rain.
The roots remember every drop of rain.
While branches reach for light they'll never touch.
While branches reach for light they'll never touch.
I bend beneath the weight of blooming hope.
I bend beneath the weight of blooming hope.
The seasons turn but scars remain the same.
The seasons turn but scars remain the same.
The garden holds what winter couldn't kill."
trees and flowers,FALSE,specific,"

The cherry tree bloomed the day you left me here.
What looks like beauty hides the bitter truth.
What looks like beauty hides the bitter truth—
Pink petals scattered where we used to stand.
Pink petals scattered where we used to stand,
Each one a promise that you couldn't keep.
Each one a promise that you couldn't keep
Now carpets our old path in rotting silk.
Now carpets our old path in rotting silk,
The sweetness turned to mulch beneath my feet.
The sweetness turned to mulch beneath my feet
While overhead, green leaves replace the bloom.
While overhead, green leaves replace the bloom,
I learn that endings feed what comes to life.
I learn that endings feed what comes to life.
The cherry tree bloomed the day you left me here."
truth,FALSE,general,"

The truth lives in the spaces between words.
The truth lives in the spaces between words—
Like silence where our secrets learn to breathe.
Like silence where our secrets learn to breathe,
I swallow what I cannot bear to say.
I swallow what I cannot bear to say
And taste the bitter medicine of lies.
And taste the bitter medicine of lies
That coat my tongue like honey gone to ash.
That coat my tongue like honey gone to ash,
I wonder if deception feels like love.
I wonder if deception feels like love
When kindness wears the mask of gentle harm.
When kindness wears the mask of gentle harm,
The truth lives in the spaces between words."
truth,FALSE,figurative,"The mirror shows what I refuse to see
The mirror shows what I refuse to see
Glass reflects the lies I tell myself
Glass reflects the lies I tell myself
Each whispered secret burns beneath my skin
Each whispered secret burns beneath my skin
I practice smiles that never reach my eyes
I practice smiles that never reach my eyes
The weight of pretense bends my weary spine
The weight of pretense bends my weary spine
What others think they know is just a mask
What others think they know is just a mask
Behind closed doors I shed my careful face
Behind closed doors I shed my careful face
The mirror shows what I refuse to see"
truth,FALSE,specific,"

The mirror held my mother's morning lies.
The mirror held my mother's morning lies—
Each lipstick stroke erasing yesterday.
Each lipstick stroke erasing yesterday,
She painted on the face she thought we'd love.
She painted on the face she thought we'd love,
But I could see her trembling in the glass.
But I could see her trembling in the glass,
The way her hands betrayed what words would not.
The way her hands betrayed what words would not,
She whispered prayers to someone listening.
She whispered prayers to someone listening,
While bruises bloomed like flowers on her neck.
While bruises bloomed like flowers on her neck,
I learned that truth lives underneath makeup.
I learned that truth lives underneath makeup.
The mirror held my mother's morning lies."
twilight,FALSE,general,"

The sky bleeds purple where the daylight dies
The sky bleeds purple where the daylight dies
My heart spills color through these tired eyes
My heart spills color through these tired eyes
What darkness hides, the dusk will advertise
What darkness hides, the dusk will advertise
Each shadow holds the truth I can't disguise
Each shadow holds the truth I can't disguise
Between the light and dark, my spirit flies
Between the light and dark, my spirit flies
I'm learning how to live between goodbyes
I'm learning how to live between goodbyes
This in-between is where my hope still lies
This in-between is where my hope still lies
The sky bleeds purple where the daylight dies"
twilight,FALSE,figurative,"The sky bleeds purple into waiting dark,
The sky bleeds purple into waiting dark,
Each wound of light a memory that stings.
Each wound of light a memory that stings,
Your absence cuts through evening's gentle hold.
Your absence cuts through evening's gentle hold,
I count the stars like hours since you left.
I count the stars like hours since you left,
Time moves in shadows creeping cross the yard.
Time moves in shadows creeping cross the yard,
The crickets sing their lonesome evening song.
The crickets sing their lonesome evening song,
While streetlights flicker on like distant hope.
While streetlights flicker on like distant hope,
I stand between the day and coming night.
The sky bleeds purple into waiting dark."
twilight,FALSE,specific,"

The moth circles our yellow porch light, lost
The moth circles our yellow porch light, lost
in spirals that mirror my restless mind
in spirals that mirror my restless mind—
another sleepless night of counting stars
another sleepless night of counting stars
while you sleep heavy beside my silence
while you sleep heavy beside my silence,
I trace the outline of what we've become
I trace the outline of what we've become:
two strangers sharing the same dark bedroom
two strangers sharing the same dark bedroom,
our love now dim as this failing bulb
our love now dim as this failing bulb
that flickers between shadow and hope
The moth circles our yellow porch light, lost"
urban environment,FALSE,general,"

The city swallows prayers in neon light.
The city swallows prayers in neon light—
Each streetlamp holds confessions of the night.
Each streetlamp holds confessions of the night,
While sirens sing the hymns of broken souls.
While sirens sing the hymns of broken souls,
The subway breathes through underground cathedrals.
The subway breathes through underground cathedrals
Where strangers press together, seeking grace.
Where strangers press together, seeking grace,
Their footsteps write petitions on concrete.
Their footsteps write petitions on concrete,
And pigeons carry messages to sky.
And pigeons carry messages to sky
Above the towers reaching toward heaven.
Above the towers reaching toward heaven,
We find our faith in glass and steel and stone.
The city swallows prayers in neon light."
urban environment,FALSE,figurative,"The neon signs flicker like broken prayers tonight
The neon signs flicker like broken prayers tonight
In darkness, we become the light we cannot find
In darkness, we become the light we cannot find
These concrete walls hold secrets that we'll never tell
These concrete walls hold secrets that we'll never tell
Our footsteps echo stories only streets know well
Our footsteps echo stories only streets know well
Between the towers, small dreams learn how to survive
Between the towers, small dreams learn how to survive
We plant our hopes in sidewalk cracks to stay alive
We plant our hopes in sidewalk cracks to stay alive
The city breathes through windows glowing warm and gold
The city breathes through windows glowing warm and gold
In morning light, we're still the prayers the night never told
The neon signs flicker like broken prayers tonight"
urban environment,FALSE,specific,"

The broken streetlight flickers like my doubt.
The broken streetlight flickers like my doubt.
Some truths can only surface in the dark.
Some truths can only surface in the dark.
I walk these blocks to find what I have lost.
I walk these blocks to find what I have lost.
The pavement holds the weight of all my years.
The pavement holds the weight of all my years.
Each crack reminds me how we fall apart.
Each crack reminds me how we fall apart.
The sirens sing their lonesome city blues.
The sirens sing their lonesome city blues.
This corner knows the sound of breaking hearts.
This corner knows the sound of breaking hearts.
The broken streetlight flickers like my doubt."
war & conflict,FALSE,general,"

The battlefield sleeps under a quilt of snow.
The battlefield sleeps under a quilt of snow.
What mother tucked in all her buried sons?
What mother tucked in all her buried sons?
I count the cost in letters never sent.
I count the cost in letters never sent.
Each word I swallow tastes of gunpowder.
Each word I swallow tastes of gunpowder.
My tongue speaks only in the language of loss.
My tongue speaks only in the language of loss.
How do you say ""forgive me"" to the dead?
How do you say ""forgive me"" to the dead?
Their silence answers with the weight of stone.
Their silence answers with the weight of stone.
The battlefield sleeps under a quilt of snow."
war & conflict,FALSE,figurative,"The thunder speaks in tongues we cannot name.
The thunder speaks in tongues we cannot name.
When children learn to count in bullet sounds,
When children learn to count in bullet sounds,
The playground swings like pendulums of grief.
The playground swings like pendulums of grief.
Where mothers once sang lullabies of peace,
Where mothers once sang lullabies of peace,
Now sirens wail their warnings through the night.
Now sirens wail their warnings through the night.
The earth remembers what we choose to forget.
The earth remembers what we choose to forget.
In trenches carved like scars across the land,
In trenches carved like scars across the land,
The thunder speaks in tongues we cannot name."
war & conflict,FALSE,specific,"

The envelope arrived the day we buried hope.
The envelope arrived the day we buried hope.
Paper thin as promises that helped us barely cope.
Paper thin as promises that helped us barely cope.
Your handwriting still steady though the world had come undone.
Your handwriting still steady though the world had come undone.
Three months too late, these words from my beloved son.
Three months too late, these words from my beloved son.
""I'm coming home,"" you wrote before the mortar fell.
""I'm coming home,"" you wrote before the mortar fell.
Now home means this—your ghost story I can't tell.
Now home means this—your ghost story I can't tell.
The war ends but the missing never find their way.
The war ends but the missing never find their way.
The envelope arrived the day we buried hope."
weather,FALSE,general,"

The sky holds its breath before the thunder breaks.
My mother's silence meant the storm would come.
My mother's silence meant the storm would come.
Her quiet hands would fold like closing wings.
Her quiet hands would fold like closing wings.
While lightning carved its warnings in the air.
While lightning carved its warnings in the air,
I learned that love could sound like distant rain.
I learned that love could sound like distant rain—
The kind that promises but never falls.
The kind that promises but never falls
On ground too hard to drink what heaven sends.
On ground too hard to drink what heaven sends,
The sky holds its breath before the thunder breaks."
weather,FALSE,figurative,"The storm arrives when I least expect change.
The storm arrives when I least expect change.
My heart breaks open like unexpected rain.
My heart breaks open like unexpected rain.
These tears fall harder than the drought allows.
These tears fall harder than the drought allows.
The thunder speaks what silence never could.
The thunder speaks what silence never could.
Lightning illuminates my hidden fears.
Lightning illuminates my hidden fears.
The wind strips leaves from all my careful plans.
The wind strips leaves from all my careful plans.
After the deluge, something new takes root.
After the deluge, something new takes root.
The storm arrives when I least expect change."
weather,FALSE,specific,"

The radio crackles with tomorrow's storm.
The radio crackles with tomorrow's storm.
Static fills the spaces where we used to talk.
Static fills the spaces where we used to talk.
Your silence thunders louder than the rain.
Your silence thunders louder than the rain.
I memorize the pattern of your leaving.
I memorize the pattern of your leaving.
Each goodbye rehearsed like weather reports.
Each goodbye rehearsed like weather reports.
The barometer drops with my heart's pressure.
The barometer drops with my heart's pressure.
I board the windows of what we once were.
I board the windows of what we once were.
The radio crackles with tomorrow's storm."
youth,FALSE,general,"

We thought our hearts could hold the whole wide world.
We thought our hearts could hold the whole wide world.
But weight like that will break you, leave you curled
But weight like that will break you, leave you curled
Around the dreams that promised they'd unfurl.
Around the dreams that promised they'd unfurl,
We waited for our lives to start their swirl.
We waited for our lives to start their swirl,
Not knowing we were already the pearl.
Not knowing we were already the pearl,
We searched for something precious we could twirl.
We searched for something precious we could twirl
Between our eager fingers, watch it whirl.
Between our eager fingers, watch it whirl—
We thought our hearts could hold the whole wide world."
