poem_title,poem_text,author,form,poetic_form,rationale,summary,confidence
The Ghazal of What Hurt,"Pain froze you, for years—and fear—leaving scars. 
But now, as though miraculously, it seems, here you are 

walking easily across the ground, and into town 
as though you were floating on air, which in part you are, 

or riding a wave of what feels like the world's good will—
though helped along by something foreign and older than you are 

and yet much younger too, inside you, and so palpable 
an X-ray, you're sure, would show it, within the body you are,
 
not all that far beneath the skin, and even in 
some bones. Making you wonder: Are you what you are—

with all that isn't actually you having flowed 
through and settled in you, and made you what you are? 

The pain was never replaced, nor was it quite erased. 
It's memory now—so you know just how lucky you are. 

You didn't always. Were you then? And where's the fear?
Inside your words, like an engine? The car you are?! 

Face it, friend, you most exist when you're driven 
away, or on—by forms and forces greater than you are. ",Peter Cole,ghazal,Ghazal,"This poem is a ghazal because it follows the traditional structure of this Persian verse form. Each couplet ends with the same refrain phrase ""you are,"" which functions as the radif (repeated word/phrase) that is essential to ghazals. The poem consists of independent couplets that explore variations on the central theme while maintaining this consistent ending. Additionally, the poem maintains the ghazal's characteristic meditative, philosophical tone as it explores themes of identity, transformation, and self-reflection. Each couplet can stand alone as a complete thought while contributing to the overall contemplation of what constitutes the self.",Refrain,0.95
Ghazal of the Better-Unbegun,"Too volatile, am I?  too voluble?  too much a word-person?
I blame the soup:  I'm a primordially
stirred person.

Two pronouns and a vehicle was Icarus with wings.
The apparatus of his selves made an ab-
surd person.

The sound I make is sympathy's:  sad dogs are tied afar.
But howling I become an ever more un-
heard person.

I need a hundred more of you to make a likelihood.
The mirror's not convincing-- that at-best in-
ferred person.

As time's revealing gets revolting, I start looking out.
Look in and what you see is one unholy
blurred person.

The only cure for birth one doesn't love to contemplate.
Better to be an unsung song, an unoc-
curred person.

McHugh, you'll be the death of me -- each self and second studied!
Addressing you like this, I'm halfway to the
third person.",Heather McHugh,ghazal,Ghazal,"This poem is a ghazal because it follows the distinctive structural pattern of this Persian poetic form. Each couplet ends with the same word ""person"" (the radif), preceded by varying words like ""stirred,"" ""absurd,"" ""unheard,"" ""inferred,"" ""blurred,"" ""unoccurred"" (the qafiya rhyme scheme). The poem consists of seven couplets, each functioning as a complete thought while contributing to the overall theme. Most importantly, the final couplet contains ""McHugh,"" which serves as the maqta (signature couplet) where the poet names themselves, a required element of the ghazal form. The poem also demonstrates the ghazal's characteristic meditative, repetitive structure where each couplet explores different facets of identity and selfhood.",Radif,0.95
Duplex (p. 18),"A poem is a gesture toward home.
It makes dark demands I call my own.

     Memory makes demands darker than my own:
     My last love drove a burgundy car. 

My first love drove a burgundy car. 
He was fast and awful, tall as my father.

     Steadfast and awful, my tall father
     Hit hard as a hailstorm. He'd leave marks. 

Light rain hits easy but leaves its own mark
Like the sound of a mother weeping again.

     Like the sound of my mother weeping again,
     No sound beating ends where it began. 

None of the beaten end up how we began. 
A poem is a gesture toward home. ",Jericho Brown,duplex,Duplex,"This poem is a duplex because it follows the distinctive structural pattern of this form invented by Jericho Brown. A duplex consists of 14 lines arranged in 7 couplets, where the second line of each couplet becomes the first line of the next couplet (with slight variations allowed). The poem demonstrates this chain-linking technique: ""It makes dark demands I call my own"" connects to ""Memory makes demands darker than my own,"" ""My last love drove a burgundy car"" links to ""My first love drove a burgundy car,"" and so on. The form creates a circular structure, with the final line ""A poem is a gesture toward home"" echoing the opening line, completing the cycle. The indentation pattern and the way each couplet both repeats and transforms the previous line's language are hallmarks of the duplex form.",Chain-linking,0.95
Duplex (p. 27),"The opposite of rape is understanding
A field of flowers called paintbrushes—

     A field of flowers called paintbrushes,
     Though the spring be less than actual.

Though the spring be less than actual,
Men roam shirtless as if none ever hurt me.

     Men roam that myth. In truth, one hurt me.
     I want to obliterate the flowered field,

To obliterate my need for the field
And raise a building above the grasses,

     A building of prayer against the grasses,
     My body a temple in disrepair.

My body is a temple in disrepair.
The opposite of rape is understanding.",Jericho Brown,duplex,Duplex,"This poem is a duplex because it follows the distinctive structural pattern of this form invented by Jericho Brown. A duplex consists of 14 lines arranged in 7 couplets, where the second line of each couplet becomes the first line of the next couplet (with slight variations allowed). The poem demonstrates this linking pattern clearly: ""A field of flowers called paintbrushes"" appears in lines 2 and 3, ""Though the spring be less than actual"" in lines 4 and 5, and so on. The final line circles back to echo the opening line, creating the characteristic cyclical structure. The poem also maintains the duplex's meditative, repetitive quality that allows for deep exploration of trauma and healing.",Linking,0.95
Duplex (p. 49),"I begin with love, hoping to end there.
I don't want to leave a messy corpse.

     I don't want to leave a messy corpse
     Full of medicines that turn in the sun.

Some of my medicines turn in the sun.
Some of us don't need hell to be good.

     Those who need most, need hell to be good.
     What are the symptoms of your sickness?

Here is one symptom of my sickness:
Men who love me are men who miss me.

     Men who leave me are men who miss me
     In the dream where I am an island.

In the dream where I am an island,
I grow green with hope. I'd like to end there.",Jericho Brown,duplex,Duplex,"This poem is a duplex because it follows the characteristic structure of this form created by Jericho Brown. A duplex consists of seven couplets where the second line of each couplet becomes the first line of the next couplet (with slight variations allowed). The poem demonstrates this linking pattern: ""I don't want to leave a messy corpse"" appears as the last line of the first couplet and the first line of the second; ""turn in the sun"" links couplets two and three; ""need hell to be good"" connects couplets three and four, and so on. The final line circles back to echo the opening with ""end there,"" creating the duplex's signature circular structure. The poem has exactly 14 lines arranged in the duplex's distinctive interlocking pattern.",Interlocking,0.95
Duplex (p. 68),"Don't accuse me of sleeping with your man
When I didn't know you had a man.

     Back when I didn't know you had a man,
     The moon glowed above the city's blackout.

I walked home by moonlight through the blackout.
I was too young to be reasonable.

     He was so young, so unreasonable,
     He dipped weed in embalming fluid.

He'd dip our weed in embalming fluid.
We'd make love on trains and in dressing rooms.

     Love in the subway, love in mall restrooms.
     A bore at home, he transformed in the city.

What's yours at home is a wolf in my city.
You can't accuse me of sleeping with a man.",Jericho Brown,duplex,Duplex,"This poem is a duplex because it follows the distinctive structural pattern of this form invented by Jericho Brown. A duplex combines elements of the sonnet, ghazal, and blues into a 14-line poem where each couplet's second line becomes the first line of the next couplet (with slight variations allowed). The poem demonstrates this interlocking structure: ""When I didn't know you had a man"" connects to ""Back when I didn't know you had a man,"" ""blackout"" links the second and third couplets, ""unreasonable"" connects the third and fourth couplets, and so on. The final line circles back to echo the opening line, creating the duplex's characteristic circular structure. The poem also contains the duplex's typical autobiographical, confessional tone and explores personal relationships and urban experiences.",Interlocking,0.95
Duplex: Cento (p. 72),"My last love drove a burgundy car,
Color of a rash, a symptom of sickness.

     We were the symptoms, the road our sickness:
     None of our fights ended where they began.

None of the beaten end where they begin.
Any man in love can cause a messy corpse,

     But I didn't want to leave a messy corpse
     Obliterated in some lilied field,

Stench obliterating lilies of the field,
The murderer, young and unreasonable.

     He was so young, so unreasonable,
     Steadfast and awful, tall as my father.

Steadfast and awful, my tall father
Was my first love. He drove a burgundy car.",Jericho Brown,duplex,Duplex,"This poem is a duplex because it follows the distinctive structural pattern of this form created by Jericho Brown. A duplex consists of 14 lines arranged in 7 couplets, where the second line of each couplet becomes (with variation) the first line of the next couplet, creating a chain-like progression. The poem demonstrates this pattern clearly: ""sickness"" connects the first two couplets, ""begin/began"" links the second and third, ""messy corpse"" bridges the third and fourth, ""lilied field/lilies of the field"" connects the fourth and fifth, ""unreasonable"" links the fifth and sixth, and ""tall father/my tall father"" connects the sixth and seventh. The final line circles back to echo the opening line about the ""burgundy car,"" creating the duplex's characteristic circular structure that connects the end back to the beginning.",Repetition,0.95
The Weary Blues,"Droning a drowsy syncopated tune,
Rocking back and forth to a mellow croon,
     I heard a Negro play.
Down on Lenox Avenue the other night
By the pale dull pallor of an old gas light
     He did a lazy sway . . .
     He did a lazy sway . . .
To the tune o’ those Weary Blues.
With his ebony hands on each ivory key
He made that poor piano moan with melody.
     O Blues!
Swaying to and fro on his rickety stool
He played that sad raggy tune like a musical fool.
     Sweet Blues!
Coming from a black man’s soul.
     O Blues!
In a deep song voice with a melancholy tone
I heard that Negro sing, that old piano moan—
     ""Ain’t got nobody in all this world,
       Ain’t got nobody but ma self.
       I’s gwine to quit ma frownin’
       And put ma troubles on the shelf.""

Thump, thump, thump, went his foot on the floor.
He played a few chords then he sang some more—
     ""I got the Weary Blues
       And I can’t be satisfied.
       Got the Weary Blues
       And can’t be satisfied—
       I ain’t happy no mo’
       And I wish that I had died.""
And far into the night he crooned that tune.
The stars went out and so did the moon.
The singer stopped playing and went to bed
While the Weary Blues echoed through his head.
He slept like a rock or a man that's dead.",Langston Hughes,blues poem,Blues poem,"This poem is a blues poem because it explicitly focuses on blues music as its central subject matter, featuring a musician playing ""Weary Blues"" and incorporating the characteristic repetitive structure and call-and-response patterns of blues music. The poem includes direct quotations of blues lyrics with their typical AAB rhyme scheme (""I got the Weary Blues / And I can't be satisfied. / Got the Weary Blues / And can't be satisfied— / I ain't happy no mo' / And I wish that I had died""), uses blues vernacular and dialect, and captures the melancholy, repetitive, and improvisational nature of the blues musical form. The poem also incorporates onomatopoeia (""Thump, thump, thump"") and syncopated rhythms that mirror the musical qualities of blues performance.",Subject,0.95
Those Everlasting Blues,"There ain’t
gonna be
any more
mad parties
between
you and me
and it ain’t
gonna be
because I
love you less
but love you more.
And there ain’t
gonna be
any more
sad parties
between us two
because I’m
gonna forget
what I want
till I see
what I want
is you.
And I ain’t
gonna find
what you are
till I find
what it is
that you want
of me
and how
am I
gonna see
what it is
till all
of myself
loves you.
And I don’t
really love
you though I
love you more
than the world
till I learn
to swallow
whatever
you’d like
me to do.
And I ain’t
gonna down
whatever
that little
may be
till I love
me less and
love you more
and love you
for yourself
alone.
If there ain’t
gonna be
any loving
just you
alone
then it’s up
to me to
be taking
myself and
moving myself
off home.
And I’ll
be dragging
what’s left of me
to my lonely
room in the blue
and never
come back
and never
crawl back
till I’m through
just hugging
me.
And I ain’t
no I ain’t
gonna stop
doing that as
I ought to do
till I’m ab-
solutely and
positively
in love and
in love with
you.
And when I’ve
done that and
done only that
and done all of that
for you
you’ll hear me
on the doorstep
ringing at the
doorbell
for one more
party for two.
With nothing
mad in it
nothing sad
in it but
a long glad
lifelong spree
with me myself
loving you yourself
and you
loving me
for me.",Alfred Kreymborg,blues poem,Blues poem,"This poem is a blues poem because it follows the characteristic patterns of blues poetry with its repetitive structure, call-and-response style phrasing, and thematic content centered on love, loss, and emotional struggle. The poem uses the distinctive blues language pattern of ""ain't gonna"" repeated throughout, creating the rhythmic quality typical of blues verse. The emotional arc moves from frustration and separation through self-reflection to eventual hope for reconciliation, which mirrors the classic blues progression from trouble to resolution. The conversational, vernacular style and the focus on relationship difficulties are hallmarks of the blues tradition. The repetitive phrasing and the way ideas circle back on themselves create the musical quality inherent in blues poetry.",Repetition,0.87
Blues Franchise,"Blues as art as theme as exhibition

Up on a midtown metropolis edifice

Billboard façade 50 feet tall thirty feet wide: BLUE SMOKE

Of a black femme-like face framed by her fingers tapered upward in the V of her palms

Looking off, her eyes below her painted on eyebrows

And Caucasoid wig solid black

touching off of a violet plunging deeper into the decorated pigment

A frame furls hints of blue in a spectral geometry

Framing tightly the face, reposed

A white strap over one deep ochre shoulder as background

 
Could be trans-shim or a delightful Caledonia,

red skein of a lipstick kiss imprinted invisibly in a nano dimension

 
Replications across the marquees of legions of subway cars

Her face on the mini billboard above the seat next to

The moving doors

Always looking somewhere else as the

Masses travel to all destinations

Blues smoke surrounding whatever stage as forum

For the franchise

Forever after for as far as the past goes.

 
Entering the negative space of a corporate behemoth

A lobby of the skyscraper museum or loft like enclosures

interlocking directorates of high art residencies.

 
Consumer beware of what you purchase with your eyes,

The presence of your body

 
                                              *

Out of the blue

You

Out of the blue

And into the blues

You

Out of the blue

You

Out of the blue

Vanish into the blue

you",David Henderson,blues poem,Blues poem,"This poem is a blues poem because it explicitly engages with blues music and culture as its central theme, evident from the title ""Blues as art as theme as exhibition"" and references throughout to ""blue smoke,"" blues performances, and the cultural imagery associated with the blues tradition. The poem's structure mirrors blues conventions with its improvisational flow, varied line lengths, and repetitive refrains, particularly in the closing section that repeats ""Out of the blue"" and ""You"" in a call-and-response pattern typical of blues music. The content explores themes of urban experience, identity, and cultural commodification through the lens of blues culture, while the fragmented, stream-of-consciousness style reflects the spontaneous, emotional expression characteristic of blues poetry.",Theme,0.89
Incognito Grief: A Blues,"Who knows the secrets in my gaze?
What holds me back when I might choke?
Who sees beyond my taut hellos
To see the grief etched on my face?
Nobody knows what lurks within;
Nobody brings me back again.
Who needs to disappear for a while?
Who sings my name beyond the veil?
Who has my memories, my tales?
Who’s lurking in my carpet’s dust?
Nobody feels this weight beneath my skin.
Who knows I’m grieving as I walk?
Who has the list of gravity’s costs?
Nobody but the man I’ve lost.",Allison Joseph,blues poem,Sonnet,"This poem is a sonnet because it contains exactly 14 lines, which is the defining structural characteristic of a sonnet. The poem explores a single emotional theme - grief and loss - with increasing intensity throughout, culminating in the final couplet ""Nobody but the man I've lost"" which provides resolution and emphasis typical of sonnet conclusions. While it doesn't follow strict traditional rhyme schemes like Shakespearean (ABAB CDCD EFEF GG) or Petrarchan (ABBAABBA CDECDE) sonnets, it maintains the essential 14-line structure and thematic development pattern of the sonnet form. The poem's introspective questioning and emotional progression from mystery to revelation aligns with the sonnet's traditional function as a vehicle for exploring complex emotions and thoughts within a contained structure.",Structure,0.85
Come On in the Song of the Changes,"it’s the listener determine what it is
be singing that come on    ain no siren

in that song    ‘cept going off in the hearing
if you can’t    sing how you know a song

from anything else    what you think
be callin’  you but song —

the sound of your thoughts’ running come on
baby don’t you want to     go —

and everything pulls over to the side
traffic lights stop sayin’ what they sayin’

and suddenly sally ride sally’s ride
right on    by —

peoples wives and children disappear    out of nowhere
some drive their gold teeth back home  a deepened run in gear.

 

 

you can come on in that kitchen
if you willing to let rain scare you to.

outside be coming down its cats and dogs
at each other   bright as gold    as is its in

-escapable cache of day  its pots and pan sky ringing
its belly purses fat       full or not —    the song

rain or shine. or
you better    come on in that kitchen.

that siren not a devil    that mercy seat less
savior    than common sense calling you to right

your seating rather than fall over your chair
ship voted out flat    on yo misled ass —  not up in the air

any throne   any call’s adventure leads you
to pay attention       to the ground your standing come on in",Ed Roberson,blues poem,Blues poem,"This poem is a blues poem because it employs the characteristic musical and linguistic patterns of blues poetry. The text includes direct blues references like ""come on"" repeated throughout as a call-and-response element, the colloquial African American Vernacular English (AAVE) dialect (""ain no siren,"" ""yo misled ass""), and the improvisational, stream-of-consciousness flow typical of blues verse. The poem captures the blues tradition of storytelling through fragmented narratives about everyday life, with references to traffic, kitchens, rain, and personal struggle. The irregular line breaks and rhythmic phrasing mirror the syncopated rhythms of blues music, while the conversational tone and direct address (""baby don't you want to go,"" ""you better come on in that kitchen"") echo the intimate, spoken quality of blues performance.",Dialect,0.88
Poem,"Little brown boy,
Slim, dark, big-eyed,
Crooning love songs to your banjo
Down at the Lafayette—
Gee, boy, I love the way you hold your head,
High sort of and a bit to one side,
Like a prince, a jazz prince. And I love
Your eyes flashing, and your hands,
And your patent-leathered feet,
And your shoulders jerking the jig-wa.
And I love your teeth flashing,
And the way your hair shines in the spotlight
Like it was the real stuff.
Gee, brown boy, I loves you all over.
I’m glad I’m a jig. I’m glad I can
Understand your dancin’ and your
Singin’, and feel all the happiness
And joy and don’t care in you.
Gee, boy, when you sing, I can close my ears
And hear tom toms just as plain.
Listen to me, will you, what do I know
About tom toms? But I like the word, sort of,
Don’t you? It belongs to us.
Gee, boy, I love the way you hold your head,
And the way you sing, and dance,
And everything.
Say, I think you’re wonderful. You’re
Allright with me,
You are.",Helene Johnson,blues poem,Blues poem,"This poem is a blues poem because it captures the essential spirit and structure of blues poetry through its conversational, improvisational tone and jazz-infused imagery. The poem's free verse structure mirrors the improvisational nature of blues music, while its repetitive phrases like ""Gee, boy"" and ""And I love"" create the kind of call-and-response pattern characteristic of blues. The setting at the Lafayette (likely a jazz club), references to banjo, dancing, singing, and ""tom toms,"" along with the speaker's emotional expression of love and cultural identity (""I'm glad I'm a jig""), all align with blues poetry's tradition of celebrating African American musical culture and experience. The informal, spoken quality of the language (""You're allright with me, / You are"") mimics the conversational style typical of blues verses.",Jazz,0.85
I’ve Got the Covid Blues,"I got the Covid blues
Hazmat outfit to read the news
I gots that damn viral blues
Mystifying perspiring invisible shit
Blowing through the wind like

Yesterday’s news blues
I can’t think breathe or snooze
I gots the rumble rumble chest-rattly 
Bubble gut blues 
I’ve been sanitized ostracized hydrogen peroxide

Cleaner than hospital sheet blues
My tears are sterilized 
My fears capsized spilling
Out over my broke bedtime blues
So much so I’m afraid 

To read the news
I got the Covid-19 stockpile
Body bag blues
Them refrigerated truck blues
Them Roto-Rooter blues

Them hack and wheeze double-
Sneeze Vicks VapoRub Robitussin
Preparation H body ache earthquake 
Ha-cha-cha-cha-cha-cha blues
I’ve got them we wear the mask blues

Them hand sanitizer hydroxychloroquine booze blues
Them broke heel hole in the sole blues
Squeaky wheel lungs like shredded wheat blues
I got them lockdown shutdown god awful blues
Them loveless touchless cold sheet blues

I got it real bad, them blues
My head is heavy as a brick
I can’t sleep I’m scared to get sick
I’m so paranoid I can’t stop my eye twitch 
Wake up in a hyperventilating sweat blues

I gots them Hail Mary, full of grace
Garlic string around my neck 
Get thee behind me, Satan blues 
Them TB smallpox blanket diphtheria Typhoid Mary
Love in the time of cholera blues blues

Them Brueghel Triumph of Death
Black lungs matter Black Orpheus
Peach Schnapps Doctor Schnabel von Rom
Beak-nosed bleary-eyed cloak and swagger
Death, with occasional smiling blues

I gots them backwater fever swamp 
Florida Water espíritu santos Tuskegee 
What had happened was anti-vax
Death be not proud snot-nosed 
Sitting shiva novena reincarnation

Take it all back blues",Tony Medina,blues poem,Blues poem,"This poem is a blues poem because it follows the classic blues structure and thematic conventions. The poem repeatedly uses the phrase ""I got/gots the blues"" throughout, which is a fundamental blues formula. It employs the characteristic blues repetition pattern, particularly visible in lines like ""I got the Covid blues"" and variations thereof. The poem expresses suffering, hardship, and complaint about difficult circumstances (COVID-19 pandemic), which is central to the blues tradition. The language is colloquial and vernacular (""I gots,"" ""them blues""), typical of blues poetry. The structure uses loose, irregular line lengths rather than formal meter, and the repetitive, catalog-like listing of troubles mirrors the traditional blues form of accumulating woes and grievances.",Repetition,0.95
All the Time Blues Villanelle,"Hard to watch somebody lose their mind
Maybe everybody    should just go get stoned
My father said it happens all the time

I knew a woman    lost her to soul to wine
But who doesn’t live with their life on loan?
Shame to watch somebody lose their mind

Don’tchu gotta wonder when people say they’re fine?
Given what we’re given, I guess they actin grown
I think I used to say that      all the time

When my parents died, I coined a little shrine
And thought about all the stuff they used to own
Felt like I was gonna lose my mind

Used to have a friend    who smiled all the time
Then he started sayin he could hear the devil moan
Hate to see a brotha lose his gotdam mind

Doesn’t matter how you pull, the hours break the line
Mirror, Mirror on the wall, how come nobody’s home?
Broke my soul for real, when my mother lost her mind

Tried to keep my head right, but sanity’s a climb
Been workin on the straight face—I guess my cover’s blown
My father tried to tell me     all the time

Had one last question, baby, but maybe never mind
After’while, even springtime starts to drone

Hard to see somebody lose their mind
My pop said, “Boy, it happens all the time”",Tim Seibles,blues poem,Ghazal,"This poem is a ghazal because it follows the classical structure of this Persian verse form. It consists of multiple couplets (here appearing as tercets with spacing), each ending with the same radif (repeated phrase) ""lose their mind"" or variations like ""all the time."" The poem maintains thematic unity while each stanza can stand alone as a complete thought. The final couplet introduces the poet's voice more directly with ""My pop said,"" which is characteristic of the maqta (signature couplet) in ghazals. The repetitive end-words create the essential musical quality and incantatory effect that defines the ghazal form, and the poem explores variations on the central theme of mental decline and loss throughout.",Repetition,0.85
Blues on Yellow,"The canary died in the gold mine, her dreams got lost in the sieve.
The canary died in the gold mine, her dreams got lost in the sieve.
Her husband the crow killed under the railroad, the spokes hath shorn his wings.

Something’s cookin’ in Chin’s kitchen, ten thousand yellow-bellied sapsuckers baked in a pie.
Something’s cookin’ in Chin’s kitchen, ten thousand yellow-bellied sapsuckers baked in a pie.
Something’s cookin’ in Chin’s kitchen, die die yellow bird, die die.

O crack an egg on the griddle, yellow will ooze into white.
O crack an egg on the griddle, yellow will ooze into white.
Run, run, sweet little Puritan, yellow will ooze into white.

If you cut my yellow wrists, I’ll teach my yellow toes to write.
If you cut my yellow wrists, I’ll teach my yellow toes to write.
If you cut my yellow fists, I’ll teach my yellow toes to fight.

Do not be afraid to perish, my mother, Buddha’s compassion is nigh.
Do not be afraid to perish, my mother, our boat will sail tonight.
Your babies will reach the promised land, the stars will be their guide.

I am so mellow yellow, mellow yellow, Buddha sings in my veins.
I am so mellow yellow, mellow yellow, Buddha sings in my veins.
O take me to the land of the unreborn, there’s no life on earth without pain.",Marilyn Chin,blues poem,Blues poem,"This poem is a blues poem because it follows the classic AAB blues structure throughout most of its stanzas, where the first line is repeated (creating the AA pattern) followed by a third line that often rhymes or provides resolution (the B pattern). The poem deals with themes of suffering, loss, and hardship - characteristic blues themes - including death (""The canary died""), violence (""Her husband the crow killed""), racial imagery, and existential pain (""there's no life on earth without pain""). The repetitive structure creates the musical quality typical of blues poetry, and the content expresses the kind of personal and cultural anguish that defines the blues tradition. While some stanzas vary slightly from the strict AAB pattern, the overall structure and thematic content clearly align with blues poetry conventions.",Repetition,0.85
Sence you went away,"Seems lak to me de stars don’t shine so bright,
Seems lak to me de sun done loss his light,
Seems lak to me der’s nothin’ goin’ right,
          Sence you went away.

Seems lak to me de sky ain’t half so blue,
Seems lak to me dat ev’ything wants you,
Seems lak to me I don’t know what to do,
          Sence you went away.

Seems lake to me dat ev’ything is wrong,
Seems lak to me de day’s jes twice es long,
Seems lak to me de bird’s forgot his song,
          Sence you went away.

Seems lak to me I jes can’t he’p but sigh,
Seems lak to me ma th’oat keeps gettin’ dry,
Seems lak to me a tear stays in ma eye,
          Sence you went away.",James Weldon Johnson,blues poem,Blues poem,"This poem is a blues poem because it follows the classic blues structure and emotional content. The poem consists of four stanzas, each with three lines of complaint or lament followed by a refrain ""Sence you went away."" This mirrors the traditional blues pattern of expressing pain, loss, and longing. The repetitive structure with ""Seems lak to me"" beginning each line creates the rhythmic, incantatory quality characteristic of blues poetry. The theme centers on heartbreak and loss after someone's departure, which is quintessential blues subject matter. The dialect and colloquial language (""lak,"" ""sence,"" ""jes,"" ""ma"") are also typical of blues poetry's vernacular tradition. The overall mood is melancholic and sorrowful, expressing the speaker's deep sense of loss and how it has changed their perception of the world.",Lament,0.95
Blind Boone’s Apparitions,"C

my motto for life

                      —merit, not sympathy, wins—

                                              my song against death.

E?

i stroke piano’s

                           eighty eight mouths. each one sings

                                        hot colors of joy

                                                                                                 F

                                                                                     pentatonic black

                                                                 keys raise up high into bliss,

                                                 born to sing my name

                       F#

                    whippoorwill, hawk, crow

                                   sing madrigals for blind men.

                    forests blooms through each note.

                                   G

                               my eyes: buried deep

                                             beneath earth’s skin. my vision

                               begins in her womb.

                             B?

                         darkness sounds like God

                                             flowering from earth’s molten tomb ...

                         writhed wind. chorded cries.

C

rain, flower, sea, wind

           map my dark horizon. i

                                              inhale earth’s songbook",Tyehimba Jess,blues poem,Blues poem,"This poem is a blues poem because it is structured around musical notes (C, E♭, F, F#, G, B♭, C) that correspond to blues scale intervals, creating a seven-section composition that mirrors the chromatic and harmonic progression typical of blues music. The poem explicitly references musical elements like ""piano's eighty eight mouths,"" ""pentatonic black keys,"" and ""chorded cries,"" while thematically exploring suffering, resilience, and transcendence through music—core elements of the blues tradition. The speaker's journey from darkness to light, from blindness to vision, and the motto ""merit, not sympathy, wins"" reflects the blues ethos of overcoming hardship through artistic expression. The musical structure integrates with the poetic content to create a blues-influenced verse form.",Musical,0.87
Spring 1931,"Northern black
boy traveling
with empty belly;
these are the American
blues,
shanties, and fine
big houses, a sad
song
on a poor man’s tongue
land of cotton and trouble
night sweet as dusk
on its gentle people
until today,
when
Scottsboro
was just a place
where the train
had to stop
and the Southern
night
was beautiful
I traveled
hungry
from Memphis to Georgia
drinking my whiskey
and
singing my blues",Sam Cornish,blues poem,Blues poem,"This poem is a blues poem because it embodies the essential characteristics of blues poetry. The content focuses on classic blues themes including travel, poverty (""empty belly,"" ""poor man's tongue""), hardship (""land of cotton and trouble""), and personal struggle. The speaker explicitly identifies with blues culture through phrases like ""these are the American blues"" and ""singing my blues."" The poem references key elements of African American experience including migration from the South (""Northern black boy traveling,"" ""from Memphis to Georgia""), historical injustice (the reference to Scottsboro), and the coping mechanisms of music and alcohol (""drinking my whiskey and singing my blues""). The free verse structure and conversational tone are consistent with modern blues poetry, while the repetitive elements and themes of movement, suffering, and music clearly place it within the blues tradition.",Content,0.95
Riverbank Blues,"A man git his feet set in a sticky mudbank,
A man git dis yellow water in his blood,
No need for hopin', no need for doin',
Muddy streams keep him fixed for good.

Little Muddy, Big Muddy, Moreau and Osage,
Little Mary's, Big Mary's, Cedar Creek,
Flood deir muddy water roundabout a man's roots,
Keep him soaked and stranded and git him weak.

Lazy sun shinin' on a little cabin,
Lazy moon glistenin' over river trees;
Ole river whisperin', lappin' 'gainst de long roots:
""Plenty of rest and peace in these . . .""

Big mules, black loam, apple and peach trees,
But seems lak de river washes us down
Past de rich farms, away from de fat lands,
Dumps us in some ornery riverbank town.

Went down to the river, sot me down an' listened,
Heard de water talkin' quiet, quiet lak an' slow:
""Ain' no need fo' hurry, take yo' time, take yo'
time . . ."" Heard it sayin'—""Baby, hyeahs de way life go . . .""

Dat is what it tole me as I watched it slowly rollin',
But somp'n way inside me rared up an' say,
""Better be movin' . . . better be travelin' . . .
Riverbank'll git you ef you stay . . .""

Towns are sinkin' deeper, deeper in de riverbank,
Takin' on de ways of deir sulky Ole Man—
Takin' on his creepy ways, takin' on his evil ways,
""Bes' git way, a long way . . . whiles you can. Man got his
sea too lak de Mississippi Ain't got so long for a whole lot longer way,
Man better move some, better not git rooted Muddy water fool you, ef you stay . . .""",Sterling A. Brown,blues poem,Blues poem,"This poem is a blues poem because it employs the characteristic themes, rhythm, and structure of blues poetry. The poem deals with classic blues subjects like being trapped by circumstances (""man git his feet set in a sticky mudbank""), the struggle between staying and leaving, and the weariness of life by the river. The language uses African American Vernacular English dialect typical of blues tradition (""git,"" ""dat,"" ""fo',"" ""hyeahs""). The rhythm and repetitive phrasing mirror blues musical patterns, with lines like ""take yo' time, take yo' time"" and the recurring motif of muddy water and the river. The poem also follows the blues narrative structure of describing a problem or situation, reflecting on it, and contemplating escape or resolution. The irregular stanza lengths and conversational tone are also characteristic of blues poetry rather than the more formal structures of sonnets or ghazals.",Dialect,0.95
